wav_filename,sentence,char_count
common_voice_pt_19278313.wav,Trabalhadores de construções trabalham em uma ferrovia.,55
common_voice_pt_19278319.wav,"Como está o tempo em Austin, Texas?",35
common_voice_pt_19278320.wav,Uma fita fina percorre o meio do campo.,39
common_voice_pt_19278321.wav,Mas também descuidado,21
common_voice_pt_19278322.wav,Bem apresentado,15
common_voice_pt_19278323.wav,Eu te devo muito.,17
common_voice_pt_19278334.wav,Ela ensina geografia.,21
common_voice_pt_19278336.wav,A neutralidade da rede é fundamental para a liberdade de expressão.,67
common_voice_pt_19278337.wav,Ele decidiu retornar ao estábulo de seu amigo pela rota mais longa possível.,76
common_voice_pt_19278338.wav,Um cão e uma pessoa fazendo um curso de agilidade.,50
common_voice_pt_19278354.wav,O melhor filme de dois mil e dezoito.,37
common_voice_pt_19278355.wav,Duas pessoas caminham por uma calçada entre edifícios.,54
common_voice_pt_19278356.wav,Eu não sei quem é mais ninguém!,31
common_voice_pt_19278357.wav,Sumuel tinha o hábito de acordar cedo.,38
common_voice_pt_19278358.wav,Você gosta de Aprendizado de Máquina?,37
common_voice_pt_19278364.wav,Você vai me ajudar?,19
common_voice_pt_19278365.wav,Eu já te disse.,15
common_voice_pt_19278366.wav,Mas existe uma regra,20
common_voice_pt_19278367.wav,O transistor queimou,20
common_voice_pt_19278368.wav,Eu sei tudo no país.,20
common_voice_pt_19278379.wav,Dá uma ideia da temporada.,26
common_voice_pt_19278380.wav,E vou insistir em que ele seja produzido para interrogatório.,61
common_voice_pt_19278381.wav,Um menino parece estar dançando a música em um prédio cheio de pessoas.,71
common_voice_pt_19278382.wav,Mas eu gosto desse jeito.,25
common_voice_pt_19278383.wav,"Depois do jantar, descanse um pouco, depois do jantar, ande uma milha.",70
common_voice_pt_19278389.wav,Mas você se importaria de me dizer quem sai?,44
common_voice_pt_19278390.wav,Edimburgo é um lugar de sonho para se visitar.,46
common_voice_pt_19278392.wav,Minhas irmãs não estão me dizendo tudo o que preciso saber para chegar lá.,74
common_voice_pt_19278393.wav,Quais filmes animados estão sendo exibidos nas proximidades,59
common_voice_pt_19278399.wav,Precisamos de mais sabão.,25
common_voice_pt_19278400.wav,Monopólio absoluto,18
common_voice_pt_19278401.wav,A cidade de Porto Alegre.,25
common_voice_pt_19278402.wav,Você tem um plano para pagar a taxa de filiação?,48
common_voice_pt_19278403.wav,Você perdeu mais de duas décadas de rápido progresso no processamento de imagens.,81
common_voice_pt_19278409.wav,Bem no segundo andar.,21
common_voice_pt_19278410.wav,Eu não vou calar a boca!,24
common_voice_pt_19278411.wav,Você está estudando espanhol ou chinês?,39
common_voice_pt_19278412.wav,Qual é o seu filme favorito?,28
common_voice_pt_19278413.wav,Seu trabalho duro e eficiência no trabalho são conhecidos no campo.,67
common_voice_pt_19278414.wav,O sol e as estrelas sumiram,27
common_voice_pt_19278415.wav,North City está servindo a Taipei Youth Career Development Center,65
common_voice_pt_19278416.wav,O primeiro dia passou.,22
common_voice_pt_19278417.wav,Deixe-me formular uma resposta para essa pergunta.,50
common_voice_pt_19278418.wav,Mas acho que é difícil descrever,32
common_voice_pt_19278420.wav,Analise possíveis aplicações e oportunidades,44
common_voice_pt_19278421.wav,Eles são inúteis como um portão submarino.,42
common_voice_pt_19278422.wav,As garrafas contêm quatro tipos de rum.,39
common_voice_pt_19278423.wav,um homem e uma mulher posando para uma foto,43
common_voice_pt_19278429.wav,Mas agora os sons dentro pararam.,33
common_voice_pt_19278430.wav,"Eu poderia, por favor, te ver um minuto?",40
common_voice_pt_19278431.wav,É esse o contrato?,18
common_voice_pt_19278432.wav,Contando a nostalgia por décadas,32
common_voice_pt_19278440.wav,"E Jesus disse, Sempre eis de comentar teu código.",49
common_voice_pt_19278441.wav,Nós devemos ser bons.,21
common_voice_pt_19278442.wav,Eu acho que talvez seja melhor você.,36
common_voice_pt_19278444.wav,Ela salvou a vida de todos os homens naquele transporte.,56
common_voice_pt_19278445.wav,O cachorro e o gato eram bons amigos.,37
common_voice_pt_19278454.wav,As crianças estão lendo e trabalhando em trabalhos escolares em um ambiente de biblioteca.,90
common_voice_pt_19278455.wav,Seleção Nacional da Colômbia.,29
common_voice_pt_19278456.wav,Eu acho que eles vão durar por muito tempo? ele disse ao monge.,63
common_voice_pt_19278457.wav,Este é um médico muito poderoso,31
common_voice_pt_19278458.wav,Então os dois saíram para tomar mais chá.,41
common_voice_pt_19278459.wav,Tome conta dele.,16
common_voice_pt_19278460.wav,Entrada para o museu,20
common_voice_pt_19278461.wav,Qual é o problema com todo mundo?,33
common_voice_pt_19278462.wav,Quantas visualizações tem esse clip?,36
common_voice_pt_19278463.wav,Esta imagem é pura arte.,24
common_voice_pt_19278465.wav,O trator estava baixando com força.,35
common_voice_pt_19278466.wav,Eu acho que vou me juntar ao grupo neste final de semana.,57
common_voice_pt_19278467.wav,Aposto que é uma convocação.,28
common_voice_pt_19278468.wav,E uma ou duas pessoas estavam retornando.,41
common_voice_pt_19278469.wav,"De acordo com a receita?, precisamos de mostarda leve.",54
common_voice_pt_19278470.wav,exceto pelo sonho.,18
common_voice_pt_19278471.wav,"Se você enfrentasse esses valores discrepantes, isso reduziria os artefatos.",76
common_voice_pt_19278472.wav,"Como resultado, comprei um total de três livros.",48
common_voice_pt_19278473.wav,Sem escolha,11
common_voice_pt_19278474.wav,"Ainda bem que ele tirou o ""T"" disso.",36
common_voice_pt_19278483.wav,Abra o bloco de notas.,22
common_voice_pt_19278484.wav,Claro que é o lugar.,20
common_voice_pt_19278485.wav,Não consigo pensar em nenhum motivo pelo qual ela foi morta.,60
common_voice_pt_19278486.wav,Eu não conheço bem o deserto ainda.,35
common_voice_pt_19278487.wav,Nós estamos procurando um lugar para tomar café,47
common_voice_pt_19278500.wav,Nós fizemos o nosso melhor,26
common_voice_pt_19278502.wav,O amor é a força que transforma e melhora a alma do mundo.,58
common_voice_pt_19278503.wav,Ele não estava pedindo ajuda.,29
common_voice_pt_19278504.wav,Mas isso me deixou sem nenhum meio honesto de apoio.,52
common_voice_pt_19278505.wav,Desobediente,12
common_voice_pt_19278517.wav,Leia na manhã seguinte e leia,29
common_voice_pt_19278518.wav,A maioria dos algoritmos não é muito sensível ao tipo de normalização usado.,76
common_voice_pt_19278519.wav,O garoto viu um homem aparecer atrás do balcão.,47
common_voice_pt_19278520.wav,É apenas uma questão de dias até o livro ser publicado.,55
common_voice_pt_19278521.wav,De Inglês para Português.,25
common_voice_pt_19278530.wav,Um colega meu é da Virgínia Ocidental.,38
common_voice_pt_19278531.wav,é a versão digital do jornal Correio da Manhã.,46
common_voice_pt_19278533.wav,Eu já descrevi a aparência daquele volume colossal que estava embutido no chão.,79
common_voice_pt_19278534.wav,Por que você está tão ansioso para chegar ao fim?,49
common_voice_pt_19278535.wav,Meu pai lhe ofereceu um emprego.,32
common_voice_pt_19278550.wav,Jack admitiu que os lagartos acrescentaram uma nova dimensão à sua experiência na sauna.,88
common_voice_pt_19278551.wav,Eu trabalho na construção civil.,32
common_voice_pt_19278552.wav,Mas o menino não podia nem falar.,33
common_voice_pt_19278554.wav,Decidiu comprar um pacote,25
common_voice_pt_19278555.wav,Estou de bom humor agora.,25
common_voice_pt_19278564.wav,Beba café e coma chocolate,26
common_voice_pt_19278565.wav,"qual valor há afinal na riqueza, se não o vazio também por ela adquirido?",73
common_voice_pt_19278566.wav,Órgãos artificiais são naturalmente procurados,46
common_voice_pt_19278567.wav,Ele não vai sair do círculo.,28
common_voice_pt_19278568.wav,Onde está a caixa de cápsulas da Sra. Luke?,43
common_voice_pt_19278569.wav,Os chefes tribais vão apreciar o que você faz.,46
common_voice_pt_19278570.wav,Você terá um mau tempo.,23
common_voice_pt_19278571.wav,Doutor Estranho.,16
common_voice_pt_19278572.wav,Centenas de pessoas gritando estão invadindo o parque como gafanhotos!,70
common_voice_pt_19278573.wav,Meninos e meninas e música.,27
common_voice_pt_19278579.wav,O dono do restaurante não aceitava cartões de crédito.,54
common_voice_pt_19278580.wav,Que dia é?,10
common_voice_pt_19278581.wav,A felicidade fecha os olhos e um acidente os abre.,50
common_voice_pt_19278582.wav,Então eu não me preocupo,24
common_voice_pt_19278583.wav,Tente consertar essa fissura com cola.,38
common_voice_pt_19278589.wav,Nenhum hospital adequado nas proximidades,41
common_voice_pt_19278590.wav,A neve soprava ao longo do lado da ponte.,41
common_voice_pt_19278591.wav,Com certeza haverá mais opções no próximo ano.,46
common_voice_pt_19278592.wav,A palavra era tão bela,22
common_voice_pt_19278593.wav,Visitar o escritório durante o horário comercial,48
common_voice_pt_19278609.wav,"Qualquer um que queira subir em uma árvore começa abaixo, não no topo.",70
common_voice_pt_19278610.wav,Então pare de agir como um.,27
common_voice_pt_19278611.wav,Windows dez.,12
common_voice_pt_19278612.wav,Alces bêbados são muito perigosos.,34
common_voice_pt_19278613.wav,"Sobre vida em Marte, eu não sei.",32
common_voice_pt_19278619.wav,Tudo o que eles queriam era comida e água.,42
common_voice_pt_19278620.wav,O inglês perguntou se estavam em perigo.,40
common_voice_pt_19278621.wav,O simum explodiu naquele dia como nunca havia explodido antes.,62
common_voice_pt_19278622.wav,A alquimia é uma disciplina séria.,34
common_voice_pt_19278623.wav,Então o que estou fazendo aqui?,31
common_voice_pt_19278630.wav,Eles se tornam parte de tudo...,31
common_voice_pt_19278631.wav,Vamos começar.,14
common_voice_pt_19278632.wav,Calibração completa.,20
common_voice_pt_19278633.wav,Todos são,9
common_voice_pt_19278639.wav,Fogões em chamas e televisores não são tão incomuns quanto se poderia pensar.,77
common_voice_pt_19278640.wav,Eu lidei com muitas grandes promoções no meu tempo.,51
common_voice_pt_19278641.wav,Mas esta é uma boa oportunidade para uma oportunidade de educar.,64
common_voice_pt_19278642.wav,Por que você está franzindo a testa?,36
common_voice_pt_19278643.wav,Foi a Linguagem pura do mundo.,30
common_voice_pt_19278646.wav,Dênis me recomendou um ótimo livro,34
common_voice_pt_19278648.wav,Pode haver mais chuva no futuro.,32
common_voice_pt_19278650.wav,Você está uma semana atrasado para a escola já.,47
common_voice_pt_19278652.wav,O trem não sabe quanto dinheiro vai e volta.,44
common_voice_pt_19278653.wav,Cenas marcantes.,16
common_voice_pt_19278659.wav,E sempre podemos voltar.,24
common_voice_pt_19278660.wav,Um orador em uma camisa xadrez fala no microfone.,49
common_voice_pt_19278661.wav,Lorena e Cecília não sabem se comportar.,40
common_voice_pt_19278663.wav,Bruna era professora de matemática.,35
common_voice_pt_19278669.wav,O shopping está aberto das oito e meia às cinco e meia da noite.,64
common_voice_pt_19278670.wav,Eu posso aprender algo do deserto? também.,42
common_voice_pt_19278671.wav,Larissa é muito inteligente.,28
common_voice_pt_19278672.wav,Ligue para minha mãe.,21
common_voice_pt_19278673.wav,Foi o nosso dinheiro e queremos de volta.,41
common_voice_pt_19278684.wav,O que você está procurando?,27
common_voice_pt_19278685.wav,Um casal de amigos consertando uma bicicleta de cabeça para baixo.,66
common_voice_pt_19278687.wav,Como é o clima em Delaware?,27
common_voice_pt_19278689.wav,Não importa aqueles caras.,26
common_voice_pt_19278691.wav,O modelo pode ser inicializado com codificação esparsa.,55
common_voice_pt_19278704.wav,Pensei se deveríamos encontrar moedas e modelos nele? e assim por diante.,73
common_voice_pt_19278705.wav,Mas os padeiros são pessoas mais importantes que os pastores.,61
common_voice_pt_19278706.wav,Pessoas em passeios de gôndola através dos canais de Veneza entre edifícios.,76
common_voice_pt_19278707.wav,Ela era a encarregada de tudo.,30
common_voice_pt_19278708.wav,Eu quero ver os chefes.,23
common_voice_pt_19278714.wav,Um homem está matando alguns peixes.,36
common_voice_pt_19278715.wav,A Samsung é uma empresa americana?,34
common_voice_pt_19278716.wav,Mulher inclinou-se falando no telefone.,39
common_voice_pt_19278717.wav,"Por gentileza, me acompanhe até a saída.",40
common_voice_pt_19278718.wav,Isso deveria ter um nome melhor.,32
common_voice_pt_19278736.wav,Pessoas no trabalho lendo os procedimentos.,43
common_voice_pt_19278737.wav,Como você caiu em?,18
common_voice_pt_19278738.wav,Eu quero voltar para minhas ovelhas mais rápido.,48
common_voice_pt_19278739.wav,Ele trouxe seis ovelhas com ele.,32
common_voice_pt_19278740.wav,Altura e peso são muito próximos,32
common_voice_pt_19281586.wav,Tocar música.,13
common_voice_pt_19281589.wav,Havia montanhas ao longe.,25
common_voice_pt_19281593.wav,minha mãe e meu pai vem me ver,30
common_voice_pt_19281594.wav,Me passa o seu número de telefone.,34
common_voice_pt_19281595.wav,Alguém que monta uma bicicleta azul da sujeira em um curso da sujeira.,70
common_voice_pt_19281606.wav,Um menino está sentado no chão olhando para o oceano,52
common_voice_pt_19281607.wav,Clipes gravados.,16
common_voice_pt_19281608.wav,Eu sou apenas seu pequeno colecionador de aluguel.,50
common_voice_pt_19281609.wav,Mas você conhece ela?,21
common_voice_pt_19281610.wav,E um copo de leite.,19
common_voice_pt_19284126.wav,Córeia do Sul.,14
common_voice_pt_19284127.wav,Segunda de manhã às cinco horas.,32
common_voice_pt_19284128.wav,A internet está funcionando?,28
common_voice_pt_19284129.wav,Ele ficou sentado olhando o céu por um longo tempo.,51
common_voice_pt_19284130.wav,Nós a aconselhamos a sair e tomar banho de sol,46
common_voice_pt_19284131.wav,Mapas de navios são diferentes daqueles para aviões.,52
common_voice_pt_19284132.wav,Você foi visto no campo inimigo há três dias.,45
common_voice_pt_19284133.wav,"Por favor, traga a mamãe de volta.",34
common_voice_pt_19284134.wav,O passeio parece mais do que o habitual,39
common_voice_pt_19284135.wav,Ele se sentiu desconfortável com a presença do homem.,53
common_voice_pt_19284136.wav,Existe uma Sra. Josué?,22
common_voice_pt_19284137.wav,Você não pode fazer isso,24
common_voice_pt_19284150.wav,Eu estava com medo de uma presença em minha casa que sussurrava coisas terríveis.,81
common_voice_pt_19284151.wav,Muitas linguagens de programação são nomeadas em homenagem a pessoas reais.,75
common_voice_pt_19284152.wav,Véspera de Natal à meia noite?,30
common_voice_pt_19284153.wav,No meio é um passo a passo.,27
common_voice_pt_19284154.wav,Depois tirou da mochila uma garrafa de vinho e bebeu um pouco.,62
common_voice_pt_19284155.wav,Eu posso ajudá-lo!,18
common_voice_pt_19284156.wav,Isso não tem nada a ver com isso!,33
common_voice_pt_19284157.wav,Nada do que o velho estava dizendo fazia muito sentido para o garoto.,69
common_voice_pt_19284158.wav,Eu acho que eles simplesmente não conseguem evitar.,51
common_voice_pt_19284159.wav,E aquela outra lua de mel em uma mina de carvão!,48
common_voice_pt_19284160.wav,Meu tom indiferente é gentil e gentil.,38
common_voice_pt_19284161.wav,Dois cães brincam juntos espirrando em um lago,46
common_voice_pt_19284163.wav,Quanta custa essa televisão?,28
common_voice_pt_19284164.wav,Bem? por que você não vai para Meca agora?? Perguntou o garoto.,63
common_voice_pt_19284165.wav,Preste atenção a este campo,27
